,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
582,583,46.02,west coast,noon,0.8,0.39,6,2,night owl,football,5,junior
582,583,61.74,west coast,noon,1.0,0.99,6,1,night owl,football,5,junior
582,583,57.6,west coast,noon,0.95,1.0,5,2,night owl,football,5,junior
582,583,60.99,west coast,noon,1.0,0.98,7,2,night owl,football,5,junior
582,583,53.02,west coast,noon,1.0,0.9,6,2,night owl,football,5,junior
582,583,61.93,west coast,noon,0.94,0.92,7,3,night owl,football,5,junior
582,583,60.8,west coast,morning,0.94,0.96,7,3,night owl,football,5,junior
582,583,37.44,west coast,noon,0.74,0.84,6,4,night owl,football,5,junior
582,583,54.870000000000005,west coast,morning,0.73,1.0,6,3,night owl,football,5,junior
582,583,68.84,west coast,noon,0.97,1.0,7,3,night owl,football,5,junior
