,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
485,486,79.19,west coast,evening,0.96,1.0,6,5,night owl,basketball,4,junior
485,486,64.15,west coast,noon,0.89,0.98,5,6,night owl,basketball,4,junior
485,486,56.96,west coast,noon,0.6900000000000001,0.91,6,5,night owl,basketball,4,junior
485,486,64.77,west coast,noon,0.71,1.0,6,5,night owl,basketball,4,junior
485,486,73.3,west coast,noon,0.95,1.0,7,5,night owl,basketball,4,junior
485,486,70.53,west coast,noon,0.76,1.0,8,6,night owl,basketball,4,junior
485,486,82.89,west coast,evening,1.0,0.93,9,7,night owl,basketball,4,junior
485,486,58.01,west coast,noon,1.0,0.64,9,8,night owl,basketball,4,junior
485,486,69.68,west coast,evening,0.97,0.67,9,8,night owl,basketball,4,junior
485,486,65.3,west coast,evening,1.0,0.47,8,8,night owl,basketball,4,junior
