,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
470,471,14.93,west coast,morning,0.13,0.39,1,5,night owl,table tennis,4,frosh
470,471,7.92,west coast,morning,0.14,0.5,0,4,night owl,table tennis,4,frosh
470,471,3.97,west coast,noon,0.25,0.62,1,5,night owl,table tennis,4,frosh
470,471,10.37,west coast,evening,0.15,0.61,1,4,night owl,table tennis,4,frosh
470,471,23.15,west coast,evening,0.0,0.96,1,3,night owl,table tennis,4,frosh
470,471,0.0,west coast,noon,0.0,0.84,0,4,night owl,table tennis,4,frosh
470,471,8.74,west coast,noon,0.0,0.97,1,4,night owl,table tennis,4,frosh
470,471,13.84,west coast,noon,0.0,0.8200000000000001,1,4,night owl,table tennis,4,frosh
470,471,16.47,west coast,evening,0.0,0.63,2,2,night owl,table tennis,4,frosh
470,471,34.53,west coast,noon,0.0,1.0,2,3,night owl,table tennis,4,frosh
