,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
467,468,10.25,west coast,noon,0.47,0.71,0,1,night owl,curling,7,sophomore
467,468,5.09,west coast,noon,0.42,0.26,0,2,night owl,curling,7,sophomore
467,468,20.78,west coast,noon,0.67,0.64,0,2,night owl,curling,7,sophomore
467,468,15.96,west coast,noon,0.87,0.36,0,3,night owl,curling,7,sophomore
467,468,35.25,west coast,noon,0.86,0.64,0,5,night owl,curling,7,sophomore
467,468,26.1,west coast,noon,0.85,0.4,0,5,night owl,curling,7,sophomore
467,468,24.44,west coast,noon,0.92,0.23,1,4,night owl,curling,7,sophomore
467,468,23.29,west coast,noon,0.67,0.18,0,3,night owl,curling,7,sophomore
467,468,22.14,west coast,evening,1.0,0.0,0,3,night owl,curling,7,sophomore
467,468,23.59,west coast,noon,0.8,0.04,0,3,night owl,curling,7,sophomore
