,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
337,338,41.08,west coast,noon,0.6,0.24,9,8,early bird,baseball,2,senior
337,338,36.68,west coast,evening,0.34,0.31,9,8,early bird,baseball,2,senior
337,338,63.48,west coast,morning,0.73,0.58,10,9,early bird,baseball,2,senior
337,338,56.86,west coast,noon,0.8200000000000001,0.52,10,8,early bird,baseball,2,senior
337,338,44.1,west coast,noon,0.47,0.7000000000000001,10,8,early bird,baseball,2,senior
337,338,52.97,west coast,noon,0.24,1.0,10,7,early bird,baseball,2,senior
337,338,60.24,west coast,noon,0.84,0.79,9,7,early bird,baseball,2,senior
337,338,52.66,west coast,noon,1.0,0.5700000000000001,10,7,early bird,baseball,2,senior
337,338,58.14,west coast,noon,1.0,0.74,9,8,early bird,baseball,2,senior
337,338,44.95,west coast,noon,1.0,0.42,9,6,early bird,baseball,2,senior
