,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
603,604,44.76,west coast,evening,0.41,0.77,6,3,night owl,basketball,2,sophomore
603,604,40.68,west coast,evening,0.14,0.4,6,3,night owl,basketball,2,sophomore
603,604,27.26,west coast,noon,0.07,0.58,7,3,night owl,basketball,2,sophomore
603,604,58.22,west coast,noon,0.36,1.0,8,1,night owl,basketball,2,sophomore
603,604,55.49,west coast,noon,0.42,0.95,9,1,night owl,basketball,2,sophomore
603,604,45.47,west coast,noon,0.26,0.98,8,2,night owl,basketball,2,sophomore
603,604,35.14,west coast,noon,0.0,1.0,8,1,night owl,basketball,2,sophomore
603,604,37.22,west coast,noon,0.0,1.0,7,0,night owl,basketball,2,sophomore
603,604,40.45,west coast,noon,0.21,1.0,7,1,night owl,basketball,2,sophomore
603,604,50.0,west coast,noon,0.2,1.0,9,1,night owl,basketball,2,sophomore
