,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
696,697,41.69,west coast,noon,0.92,0.29,10,8,night owl,table tennis,5,sophomore
696,697,41.28,west coast,noon,0.75,0.31,9,9,night owl,table tennis,5,sophomore
696,697,45.24,west coast,noon,1.0,0.15,10,8,night owl,table tennis,5,junior
696,697,35.43,west coast,morning,1.0,0.0,9,8,night owl,table tennis,5,junior
696,697,34.52,west coast,noon,0.78,0.0,10,8,night owl,table tennis,5,junior
696,697,29.84,west coast,morning,0.36,0.21,9,9,night owl,table tennis,5,junior
696,697,38.57,west coast,noon,0.47,0.55,10,8,night owl,table tennis,5,junior
696,697,41.55,west coast,noon,0.35,0.84,10,8,night owl,table tennis,5,junior
696,697,42.63,west coast,noon,0.19,1.0,10,10,night owl,table tennis,5,junior
696,697,34.72,west coast,evening,0.0,0.87,9,11,night owl,table tennis,5,junior
