,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
859,860,80.67,west coast,evening,0.9,0.77,10,9,early bird,basketball,1,senior
859,860,74.55,west coast,morning,0.6,0.87,10,10,early bird,basketball,1,senior
859,860,39.7,west coast,noon,0.13,0.78,10,11,early bird,basketball,1,senior
859,860,54.09,west coast,morning,0.23,0.8300000000000001,10,11,early bird,basketball,1,senior
859,860,57.86,west coast,morning,0.0,0.99,10,11,early bird,basketball,1,senior
859,860,49.4,west coast,noon,0.0,1.0,10,12,early bird,basketball,1,senior
859,860,50.56,west coast,noon,0.04,1.0,10,12,early bird,basketball,1,senior
859,860,52.88,west coast,noon,0.2,1.0,10,12,early bird,basketball,1,senior
859,860,53.84,west coast,noon,0.47,0.95,9,12,early bird,basketball,1,senior
859,860,33.68,west coast,evening,0.0,0.85,9,12,early bird,basketball,1,senior
