,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
143,144,76.42,east coast,evening,0.97,0.89,10,9,night owl,table tennis,3,senior
143,144,70.46000000000001,east coast,noon,0.8200000000000001,1.0,10,9,night owl,table tennis,3,senior
143,144,83.22,east coast,evening,0.87,1.0,9,9,night owl,table tennis,3,senior
143,144,68.28,east coast,noon,0.97,0.92,9,9,night owl,table tennis,3,senior
143,144,58.19,east coast,noon,0.88,0.81,8,10,night owl,table tennis,3,senior
143,144,67.09,west coast,noon,0.85,1.0,8,10,night owl,table tennis,3,senior
143,144,58.79,west coast,morning,1.0,0.79,6,10,night owl,table tennis,3,senior
143,144,46.24,west coast,noon,0.97,0.76,5,11,night owl,table tennis,3,senior
143,144,55.42,west coast,morning,1.0,0.8300000000000001,5,9,night owl,table tennis,3,senior
143,144,70.22,west coast,noon,1.0,0.97,5,9,night owl,table tennis,3,senior
