,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
907,908,34.13,west coast,evening,0.75,0.47,7,3,night owl,football,6,junior
907,908,19.51,west coast,evening,0.65,0.06,7,3,night owl,football,6,junior
907,908,5.38,west coast,noon,0.19,0.12,8,3,night owl,football,6,junior
907,908,26.41,west coast,noon,0.58,0.01,6,3,night owl,football,6,junior
907,908,20.9,west coast,noon,0.54,0.0,6,4,night owl,football,6,junior
907,908,28.16,west coast,evening,0.63,0.19,6,4,night owl,football,6,junior
907,908,39.99,west coast,evening,1.0,0.16,7,3,night owl,football,6,junior
907,908,34.65,west coast,noon,0.92,0.24,8,3,night owl,football,6,junior
907,908,51.32,west coast,noon,0.68,0.47,9,2,night owl,football,6,junior
907,908,12.94,west coast,noon,0.59,0.02,9,2,night owl,football,6,junior
