,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
849,850,8.15,west coast,noon,0.05,0.05,4,3,night owl,baseball,2,sophomore
849,850,21.25,west coast,evening,0.01,0.0,4,4,night owl,baseball,2,sophomore
849,850,14.94,west coast,noon,0.0,0.29,4,3,night owl,baseball,2,sophomore
849,850,30.69,west coast,noon,0.09,0.0,5,4,night owl,baseball,2,sophomore
849,850,27.15,west coast,noon,0.26,0.0,6,4,night owl,baseball,2,sophomore
849,850,41.79,west coast,evening,0.88,0.16,6,3,night owl,baseball,2,sophomore
849,850,42.29,west coast,noon,0.93,0.28,7,4,night owl,baseball,2,sophomore
849,850,53.01,west coast,noon,0.8300000000000001,0.3,8,6,night owl,baseball,2,sophomore
849,850,54.57,west coast,noon,0.98,0.19,7,6,night owl,baseball,2,sophomore
849,850,27.63,west coast,noon,0.76,0.0,6,7,night owl,baseball,2,sophomore
