,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
689,690,0.0,west coast,evening,0.28,0.34,1,2,night owl,baseball,4,junior
689,690,10.49,west coast,noon,0.25,0.63,1,3,night owl,baseball,4,junior
689,690,34.22,west coast,noon,0.4,1.0,2,3,night owl,baseball,4,junior
689,690,11.29,west coast,morning,0.0,0.89,3,4,night owl,baseball,4,junior
689,690,13.62,west coast,noon,0.07,0.81,1,4,night owl,baseball,4,junior
689,690,36.59,west coast,noon,0.0,1.0,1,3,night owl,baseball,4,junior
689,690,0.0,west coast,noon,0.13,0.89,3,1,night owl,baseball,4,junior
689,690,48.95,west coast,morning,0.0,0.8300000000000001,2,0,night owl,baseball,4,junior
689,690,15.29,west coast,noon,0.0,1.0,3,2,night owl,baseball,4,junior
689,690,23.49,west coast,noon,0.02,0.84,3,3,night owl,baseball,4,junior
