,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
765,766,19.01,west coast,evening,0.12,0.55,1,9,night owl,football,2,senior
765,766,32.75,west coast,noon,0.0,1.0,1,8,night owl,football,2,senior
765,766,42.5,west coast,noon,0.13,1.0,1,8,night owl,football,2,senior
765,766,17.56,west coast,noon,0.16,1.0,0,9,night owl,football,2,senior
765,766,33.1,west coast,evening,0.12,0.97,1,9,night owl,football,2,senior
765,766,57.97,west coast,evening,0.47,1.0,2,10,night owl,football,2,senior
765,766,36.21,west coast,noon,0.11,0.91,2,10,night owl,football,2,senior
765,766,36.42,west coast,evening,0.33,0.65,2,9,night owl,football,2,senior
765,766,17.5,west coast,noon,0.07,0.46,2,9,night owl,football,2,senior
765,766,35.11,west coast,evening,0.04,0.64,0,10,night owl,football,2,senior
