,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
609,610,19.84,west coast,evening,0.42,0.23,6,4,early bird,gymnastics,4,junior
609,610,33.81,west coast,evening,0.53,0.72,7,4,early bird,gymnastics,4,junior
609,610,35.68,west coast,noon,0.45,0.65,9,5,early bird,gymnastics,4,junior
609,610,70.71000000000001,west coast,noon,1.0,0.92,10,6,early bird,gymnastics,4,junior
609,610,57.25,west coast,noon,1.0,0.84,9,7,early bird,gymnastics,4,junior
609,610,73.83,west coast,noon,0.84,1.0,10,6,early bird,gymnastics,4,junior
609,610,74.67,west coast,noon,0.8,1.0,10,6,early bird,gymnastics,4,junior
609,610,79.95,west coast,noon,0.97,1.0,9,6,early bird,gymnastics,4,junior
609,610,74.13,west coast,noon,1.0,1.0,9,6,early bird,gymnastics,4,junior
609,610,80.99,west coast,noon,1.0,1.0,10,6,early bird,gymnastics,4,junior
