,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
748,749,45.65,west coast,evening,0.81,0.72,7,10,night owl,table tennis,4,sophomore
748,749,26.36,west coast,noon,0.73,0.43,7,11,night owl,table tennis,4,sophomore
748,749,46.83,west coast,noon,0.75,0.6,7,11,night owl,table tennis,4,sophomore
748,749,50.98,west coast,noon,0.88,0.66,8,12,night owl,table tennis,4,sophomore
748,749,40.49,west coast,noon,0.97,0.22,8,11,night owl,table tennis,4,sophomore
748,749,26.26,west coast,noon,1.0,0.05,7,10,night owl,table tennis,4,sophomore
748,749,34.15,west coast,noon,1.0,0.25,6,11,night owl,table tennis,4,sophomore
748,749,44.77,west coast,noon,0.96,0.2,6,10,night owl,table tennis,4,sophomore
748,749,50.43,west coast,evening,0.78,0.35,7,12,night owl,table tennis,4,sophomore
748,749,44.1,west coast,evening,0.8200000000000001,0.08,8,12,night owl,table tennis,4,sophomore
