,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
588,589,34.92,west coast,noon,0.59,0.33,8,10,night owl,table tennis,3,junior
588,589,39.22,west coast,noon,0.54,0.52,9,10,night owl,table tennis,3,junior
588,589,34.64,west coast,noon,0.47,0.5,8,8,night owl,table tennis,3,junior
588,589,49.96,west coast,noon,0.9,0.07,10,7,night owl,table tennis,3,junior
588,589,51.0,west coast,noon,0.8300000000000001,0.0,10,9,night owl,table tennis,3,junior
588,589,40.7,west coast,noon,0.98,0.0,9,11,night owl,table tennis,3,junior
588,589,39.37,west coast,morning,1.0,0.0,9,11,night owl,table tennis,3,junior
588,589,26.08,west coast,noon,0.98,0.0,9,10,night owl,table tennis,3,junior
588,589,36.04,west coast,morning,0.99,0.0,8,9,night owl,table tennis,3,junior
588,589,46.86,west coast,noon,1.0,0.12,9,8,night owl,table tennis,3,junior
