,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
412,413,60.53,west coast,evening,0.78,0.54,8,6,night owl,table tennis,3,junior
412,413,44.0,west coast,noon,0.66,0.66,9,8,night owl,table tennis,3,junior
412,413,48.3,west coast,noon,0.63,0.74,7,9,night owl,table tennis,3,junior
412,413,60.73,west coast,noon,1.0,0.8200000000000001,7,9,night owl,table tennis,3,junior
412,413,66.13,west coast,noon,0.75,0.98,7,8,night owl,table tennis,3,junior
412,413,55.57,west coast,noon,0.59,1.0,6,6,night owl,table tennis,3,junior
412,413,45.57,west coast,noon,0.23,0.99,9,5,night owl,table tennis,3,junior
412,413,60.66,west coast,noon,0.64,0.96,8,7,night owl,table tennis,3,junior
412,413,71.94,west coast,evening,0.88,0.96,7,7,night owl,table tennis,3,junior
412,413,62.48,west coast,noon,1.0,0.95,6,8,night owl,table tennis,3,junior
