,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
955,956,43.43,west coast,noon,0.1,0.53,0,1,night owl,curling,3,junior
955,956,40.76,west coast,noon,0.11,0.34,0,2,night owl,curling,3,junior
955,956,33.230000000000004,west coast,evening,0.22,0.51,2,2,night owl,curling,3,junior
955,956,32.68,west coast,noon,0.3,0.29,2,3,night owl,curling,3,junior
955,956,23.4,west coast,noon,0.4,0.79,2,3,night owl,curling,3,junior
955,956,32.29,west coast,noon,0.36,0.67,4,3,night owl,curling,3,junior
955,956,61.0,west coast,noon,0.97,0.97,2,4,night owl,curling,3,junior
955,956,62.85,west coast,noon,0.8300000000000001,0.92,1,4,night owl,curling,3,junior
955,956,62.52,west coast,noon,1.0,0.89,0,5,night owl,curling,3,junior
955,956,45.27,west coast,noon,0.94,0.63,0,5,night owl,curling,3,junior
