,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
634,635,46.06,west coast,noon,0.65,0.43,5,3,night owl,baseball,4,junior
634,635,35.58,west coast,morning,0.8300000000000001,0.14,4,3,night owl,baseball,4,junior
634,635,36.1,west coast,noon,0.72,0.41,4,3,night owl,baseball,4,junior
634,635,12.52,west coast,morning,0.4,0.77,4,0,night owl,baseball,4,junior
634,635,36.01,west coast,evening,1.0,0.63,2,1,night owl,baseball,4,junior
634,635,45.39,west coast,evening,0.97,0.52,1,1,night owl,baseball,4,junior
634,635,45.41,west coast,evening,0.95,0.06,0,1,night owl,baseball,4,junior
634,635,16.740000000000002,west coast,noon,1.0,0.0,0,2,night owl,baseball,4,junior
634,635,14.8,west coast,evening,0.98,0.0,0,3,night owl,baseball,4,junior
634,635,12.58,west coast,noon,1.0,0.0,0,3,night owl,baseball,4,junior
