,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
820,821,48.97,west coast,morning,0.79,0.74,9,11,night owl,table tennis,3,sophomore
820,821,53.95,west coast,morning,0.84,0.87,7,11,night owl,table tennis,3,sophomore
820,821,67.73,west coast,noon,0.68,0.98,8,9,night owl,table tennis,3,sophomore
820,821,44.81,west coast,noon,0.36,0.97,8,9,night owl,table tennis,3,sophomore
820,821,20.08,west coast,noon,0.05,0.88,7,7,night owl,table tennis,3,sophomore
820,821,29.76,west coast,noon,0.15,0.98,7,8,night owl,table tennis,3,sophomore
820,821,33.19,west coast,noon,0.13,1.0,5,10,night owl,table tennis,3,sophomore
820,821,36.9,west coast,noon,0.0,1.0,6,9,night owl,table tennis,3,sophomore
820,821,25.66,west coast,morning,0.03,0.9,5,7,night owl,table tennis,3,sophomore
820,821,27.87,west coast,noon,0.01,1.0,5,7,night owl,table tennis,3,sophomore
