,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
327,328,16.44,west coast,evening,0.04,0.15,3,8,night owl,football,3,sophomore
327,328,40.11,west coast,noon,0.22,0.32,3,8,night owl,football,3,sophomore
327,328,37.61,west coast,noon,0.43,0.9,3,8,night owl,football,3,sophomore
327,328,44.39,west coast,noon,0.31,1.0,3,8,night owl,football,3,sophomore
327,328,55.4,west coast,noon,0.37,1.0,5,8,night owl,football,3,sophomore
327,328,41.6,west coast,morning,0.32,0.94,8,8,night owl,football,3,sophomore
327,328,64.82000000000001,west coast,evening,0.45,1.0,7,6,night owl,football,3,sophomore
327,328,52.16,west coast,noon,0.47,1.0,6,8,night owl,football,3,sophomore
327,328,33.85,west coast,evening,0.06,0.94,6,9,night owl,football,3,sophomore
327,328,5.5,west coast,noon,0.12,0.62,6,9,night owl,football,3,sophomore
