,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
714,715,51.64,west coast,evening,0.41,0.65,8,11,night owl,basketball,2,sophomore
714,715,57.09,west coast,evening,0.63,0.32,9,12,night owl,basketball,2,sophomore
714,715,63.96,west coast,noon,1.0,0.37,9,12,night owl,basketball,2,sophomore
714,715,46.14,west coast,noon,0.93,0.15,7,11,night owl,basketball,2,sophomore
714,715,52.4,west coast,evening,0.88,0.05,6,12,night owl,basketball,2,sophomore
714,715,40.9,west coast,noon,0.79,0.03,7,12,night owl,basketball,2,sophomore
714,715,24.55,west coast,noon,0.95,0.06,5,12,night owl,basketball,2,sophomore
714,715,26.05,west coast,noon,1.0,0.08,3,12,night owl,basketball,2,sophomore
714,715,42.45,west coast,noon,1.0,0.37,2,12,night owl,basketball,2,sophomore
714,715,42.38,west coast,noon,0.92,0.54,2,12,night owl,basketball,2,sophomore
