,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
187,188,11.46,east coast,noon,0.72,0.05,7,1,night owl,curling,5,frosh
187,188,13.58,east coast,noon,0.97,0.0,6,1,night owl,curling,5,frosh
187,188,11.33,east coast,noon,0.87,0.0,7,0,night owl,curling,5,frosh
187,188,5.3100000000000005,east coast,noon,0.58,0.0,6,0,night owl,curling,5,frosh
187,188,23.26,east coast,evening,0.27,0.01,8,0,night owl,curling,5,frosh
187,188,66.37,west coast,noon,0.0,0.0,8,0,night owl,curling,5,frosh
187,188,6.1000000000000005,west coast,evening,0.05,0.0,7,2,night owl,curling,5,frosh
187,188,0.0,west coast,noon,0.18,0.07,6,3,night owl,curling,5,frosh
187,188,27.76,west coast,noon,0.13,0.13,9,5,night owl,curling,5,frosh
187,188,15.14,west coast,evening,0.03,0.0,10,4,night owl,curling,5,sophomore
