,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
171,172,30.28,east coast,evening,0.24,0.9,1,8,night owl,martial arts,3,junior
171,172,44.64,east coast,noon,0.34,1.0,2,7,night owl,martial arts,3,junior
171,172,47.31,east coast,noon,0.47,1.0,2,6,night owl,martial arts,3,junior
171,172,50.0,east coast,noon,0.52,1.0,2,5,night owl,martial arts,3,junior
171,172,66.03,east coast,noon,1.0,0.97,0,3,night owl,martial arts,3,junior
171,172,73.01,west coast,morning,1.0,1.0,1,2,night owl,martial arts,3,junior
171,172,63.83,west coast,noon,1.0,0.98,0,1,night owl,martial arts,3,junior
171,172,56.56,west coast,noon,1.0,0.88,1,1,night owl,martial arts,3,junior
171,172,54.26,west coast,noon,0.98,0.89,1,0,night owl,martial arts,3,junior
171,172,45.35,west coast,noon,0.92,0.68,1,0,night owl,martial arts,3,junior
