,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
571,572,53.73,west coast,evening,0.89,0.35,9,5,night owl,table tennis,3,junior
571,572,45.94,west coast,evening,1.0,0.07,9,4,night owl,table tennis,3,junior
571,572,40.52,west coast,noon,1.0,0.06,8,5,night owl,table tennis,3,junior
571,572,28.35,west coast,noon,1.0,0.17,7,4,night owl,table tennis,3,junior
571,572,40.85,west coast,noon,0.86,0.22,7,5,night owl,table tennis,3,junior
571,572,37.87,west coast,morning,1.0,0.24,7,4,night owl,table tennis,3,junior
571,572,45.27,west coast,noon,0.89,0.35,6,4,night owl,table tennis,3,junior
571,572,29.43,west coast,noon,0.91,0.0,7,4,night owl,table tennis,3,junior
571,572,32.910000000000004,west coast,noon,0.97,0.22,7,3,night owl,table tennis,3,junior
571,572,28.75,west coast,noon,1.0,0.34,6,5,night owl,table tennis,3,junior
