,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
812,813,50.06,west coast,noon,0.88,0.95,4,7,night owl,curling,5,senior
812,813,51.32,west coast,noon,1.0,0.85,4,7,night owl,curling,5,senior
812,813,61.84,west coast,noon,1.0,0.96,4,7,night owl,curling,5,senior
812,813,47.33,west coast,noon,0.88,0.9,3,8,night owl,curling,5,senior
812,813,40.9,west coast,noon,1.0,0.55,3,11,night owl,curling,5,senior
812,813,34.51,west coast,noon,0.92,0.56,4,8,night owl,curling,5,senior
812,813,61.31,west coast,morning,0.97,0.9,3,9,night owl,curling,5,senior
812,813,58.8,west coast,noon,1.0,0.8200000000000001,4,10,night owl,curling,5,senior
812,813,60.34,west coast,morning,0.97,0.94,5,11,night owl,curling,5,senior
812,813,64.04,west coast,noon,1.0,0.96,4,11,night owl,curling,5,senior
