,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
142,143,44.22,east coast,evening,0.91,0.09,9,6,early bird,baseball,3,frosh
142,143,32.96,east coast,noon,0.91,0.09,9,4,early bird,baseball,3,frosh
142,143,49.83,east coast,evening,0.98,0.28,10,4,early bird,baseball,3,frosh
142,143,51.11,east coast,noon,1.0,0.49,8,4,early bird,baseball,3,frosh
142,143,62.92,east coast,noon,0.98,0.98,8,1,early bird,baseball,3,frosh
142,143,60.11,west coast,noon,1.0,0.94,8,1,early bird,baseball,3,frosh
142,143,66.14,west coast,morning,1.0,0.9,8,0,early bird,baseball,3,frosh
142,143,45.7,west coast,noon,0.75,0.88,9,0,early bird,baseball,3,frosh
142,143,48.32,west coast,morning,0.34,1.0,9,2,early bird,baseball,3,frosh
142,143,83.38,west coast,noon,1.0,1.0,9,4,early bird,baseball,3,frosh
