,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
876,877,60.55,west coast,noon,0.92,0.59,8,3,night owl,martial arts,4,junior
876,877,84.14,west coast,noon,1.0,1.0,10,3,night owl,martial arts,4,junior
876,877,78.96000000000001,west coast,noon,1.0,0.96,10,2,night owl,martial arts,4,junior
876,877,82.0,west coast,noon,0.98,1.0,10,1,night owl,martial arts,4,junior
876,877,74.25,west coast,noon,0.98,0.92,10,2,night owl,martial arts,4,junior
876,877,78.09,west coast,evening,0.77,0.94,10,3,night owl,martial arts,4,junior
876,877,53.22,west coast,noon,0.25,0.94,10,5,night owl,martial arts,4,junior
876,877,45.72,west coast,noon,0.37,0.6900000000000001,10,5,night owl,martial arts,4,junior
876,877,66.67,west coast,noon,0.6900000000000001,0.93,9,5,night owl,martial arts,4,junior
876,877,74.23,west coast,noon,0.67,1.0,10,4,night owl,martial arts,4,junior
