,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
110,111,42.48,east coast,evening,0.36,0.5,6,6,night owl,table tennis,3,sophomore
110,111,18.16,east coast,noon,0.11,0.48,6,8,night owl,table tennis,3,sophomore
110,111,20.15,east coast,noon,0.33,0.68,7,10,night owl,table tennis,3,sophomore
110,111,30.71,east coast,noon,0.32,0.67,5,11,night owl,table tennis,3,sophomore
110,111,41.56,east coast,morning,0.31,0.9,5,10,night owl,table tennis,3,sophomore
110,111,31.33,west coast,noon,0.25,0.88,5,9,night owl,table tennis,3,sophomore
110,111,40.11,west coast,noon,0.25,0.97,6,8,night owl,table tennis,3,sophomore
110,111,37.4,west coast,evening,0.39,0.81,5,8,night owl,table tennis,3,sophomore
110,111,43.77,west coast,evening,0.08,0.73,5,7,night owl,table tennis,3,sophomore
110,111,14.65,west coast,noon,0.13,0.84,5,6,night owl,table tennis,3,sophomore
