,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
277,278,56.4,east coast,evening,0.77,0.9,5,11,night owl,football,3,senior
277,278,41.83,east coast,noon,1.0,0.55,3,10,night owl,football,3,senior
277,278,67.72,east coast,noon,0.92,1.0,3,8,night owl,football,3,senior
277,278,65.85,east coast,noon,1.0,1.0,4,10,night owl,football,3,senior
277,278,58.84,east coast,noon,1.0,0.89,4,11,night owl,football,3,senior
277,278,54.51,west coast,evening,1.0,0.53,7,12,night owl,football,3,senior
277,278,44.07,west coast,noon,0.8200000000000001,0.0,10,12,night owl,football,3,senior
277,278,41.86,west coast,noon,0.79,0.0,10,12,night owl,football,3,senior
277,278,34.11,west coast,morning,0.7000000000000001,0.0,10,12,night owl,football,3,senior
277,278,31.2,west coast,morning,0.98,0.05,10,12,night owl,football,3,senior
