,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
328,329,69.74,west coast,evening,0.85,0.97,5,8,night owl,football,3,senior
328,329,80.10000000000001,west coast,noon,1.0,1.0,6,9,night owl,football,3,senior
328,329,74.55,west coast,noon,0.96,1.0,6,9,night owl,football,3,senior
328,329,67.9,west coast,noon,0.97,0.93,7,10,night owl,football,3,senior
328,329,80.11,west coast,noon,1.0,1.0,8,10,night owl,football,3,senior
328,329,76.04,west coast,morning,0.94,1.0,6,10,night owl,football,3,senior
328,329,74.39,west coast,evening,0.6900000000000001,1.0,6,10,night owl,football,3,senior
328,329,62.28,west coast,noon,1.0,0.95,5,10,night owl,football,3,senior
328,329,68.91,west coast,evening,0.86,1.0,5,11,night owl,football,3,senior
328,329,66.04,west coast,noon,1.0,1.0,5,10,night owl,football,3,senior
