,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
914,915,43.34,west coast,evening,0.6,0.77,5,3,early bird,table tennis,3,senior
914,915,23.11,west coast,noon,0.55,0.18,6,3,early bird,table tennis,3,senior
914,915,29.08,west coast,noon,0.84,0.19,6,1,early bird,table tennis,3,senior
914,915,36.56,west coast,morning,0.81,0.23,7,1,early bird,table tennis,3,senior
914,915,35.0,west coast,noon,0.8300000000000001,0.39,7,0,early bird,table tennis,3,senior
914,915,50.35,west coast,noon,0.8,0.7000000000000001,8,1,early bird,table tennis,3,senior
914,915,52.74,west coast,noon,0.5,1.0,8,0,early bird,table tennis,3,senior
914,915,25.49,west coast,evening,0.0,1.0,7,0,early bird,table tennis,3,senior
914,915,40.15,west coast,noon,0.0,1.0,6,0,early bird,table tennis,3,senior
914,915,6.34,west coast,noon,0.02,1.0,6,0,early bird,table tennis,3,senior
