,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
728,729,37.9,west coast,noon,0.07,0.5700000000000001,1,6,night owl,frisbee,3,sophomore
728,729,29.38,west coast,noon,0.1,0.43,0,7,night owl,frisbee,3,sophomore
728,729,23.69,west coast,noon,0.33,0.58,1,8,night owl,frisbee,3,sophomore
728,729,50.21,west coast,evening,0.27,1.0,0,7,night owl,frisbee,3,sophomore
728,729,23.49,west coast,noon,0.09,1.0,1,6,night owl,frisbee,3,sophomore
728,729,37.7,west coast,noon,0.4,1.0,2,6,night owl,frisbee,3,sophomore
728,729,27.34,west coast,noon,0.12,1.0,3,5,night owl,frisbee,3,sophomore
728,729,38.01,west coast,morning,0.11,1.0,3,5,night owl,frisbee,3,sophomore
728,729,47.4,west coast,morning,0.36,1.0,2,6,night owl,frisbee,3,sophomore
728,729,57.23,west coast,noon,0.56,0.99,1,6,night owl,frisbee,3,sophomore
