,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
523,524,77.78,west coast,morning,0.99,0.98,9,9,night owl,basketball,6,sophomore
523,524,81.18,west coast,noon,1.0,0.96,10,8,night owl,basketball,6,sophomore
523,524,67.78,west coast,noon,1.0,0.77,10,8,night owl,basketball,6,junior
523,524,75.23,west coast,noon,1.0,0.93,10,9,night owl,basketball,6,junior
523,524,64.61,west coast,evening,1.0,0.51,8,11,night owl,basketball,6,junior
523,524,54.82,west coast,noon,1.0,0.67,7,8,night owl,basketball,6,junior
523,524,62.58,west coast,morning,1.0,0.8300000000000001,8,7,night owl,basketball,6,junior
523,524,63.13,west coast,noon,1.0,0.8200000000000001,7,7,night owl,basketball,6,junior
523,524,58.58,west coast,evening,1.0,0.5,6,8,night owl,basketball,6,junior
523,524,68.26,west coast,evening,0.94,0.87,6,9,night owl,basketball,6,junior
