,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
223,224,34.02,east coast,evening,0.15,0.73,3,11,night owl,table tennis,3,junior
223,224,28.37,east coast,noon,0.39,1.0,3,8,night owl,table tennis,3,junior
223,224,36.34,east coast,noon,0.44,0.98,4,9,night owl,table tennis,3,junior
223,224,35.14,east coast,noon,0.34,1.0,5,11,night owl,table tennis,3,junior
223,224,13.72,east coast,noon,0.0,0.93,6,11,night owl,table tennis,3,junior
223,224,30.03,west coast,noon,0.09,1.0,6,10,night owl,table tennis,3,junior
223,224,14.38,west coast,noon,0.0,0.98,5,9,night owl,table tennis,3,junior
223,224,19.6,west coast,noon,0.0,0.97,6,8,night owl,table tennis,3,junior
223,224,26.14,west coast,noon,0.0,1.0,6,10,night owl,table tennis,3,junior
223,224,26.86,west coast,noon,0.0,0.92,5,11,night owl,table tennis,3,junior
