,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
329,330,59.36,west coast,evening,0.8300000000000001,0.84,7,10,night owl,football,3,senior
329,330,58.2,west coast,noon,0.75,0.74,8,10,night owl,football,3,senior
329,330,23.71,west coast,noon,0.34,0.6900000000000001,7,12,night owl,football,3,senior
329,330,34.93,west coast,noon,0.67,0.31,6,12,night owl,football,3,senior
329,330,35.6,west coast,noon,0.53,0.23,7,12,night owl,football,3,senior
329,330,38.02,west coast,morning,0.99,0.0,7,12,night owl,football,3,senior
329,330,48.78,west coast,evening,1.0,0.01,7,12,night owl,football,3,senior
329,330,34.31,west coast,noon,1.0,0.01,8,12,night owl,football,3,senior
329,330,41.58,west coast,evening,0.96,0.0,9,12,night owl,football,3,senior
329,330,26.23,west coast,noon,1.0,0.0,9,12,night owl,football,3,senior
