,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
312,313,33.37,west coast,noon,0.33,0.47,1,11,night owl,martial arts,5,frosh
312,313,32.480000000000004,west coast,noon,0.72,0.13,0,12,night owl,martial arts,5,frosh
312,313,36.35,west coast,noon,1.0,0.05,0,12,night owl,martial arts,5,frosh
312,313,28.39,west coast,noon,1.0,0.21,1,12,night owl,martial arts,5,frosh
312,313,47.04,west coast,evening,0.98,0.31,0,11,night owl,martial arts,5,frosh
312,313,58.5,west coast,noon,1.0,0.87,0,10,night owl,martial arts,5,frosh
312,313,47.05,west coast,noon,0.86,0.8200000000000001,0,11,night owl,martial arts,5,frosh
312,313,72.84,west coast,evening,0.99,0.89,1,11,night owl,martial arts,5,frosh
312,313,65.0,west coast,noon,0.97,0.88,1,10,night owl,martial arts,5,frosh
312,313,67.91,west coast,evening,0.8300000000000001,1.0,0,11,night owl,martial arts,5,frosh
