,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
607,608,81.68,west coast,evening,0.99,1.0,7,11,night owl,frisbee,5,senior
607,608,88.32000000000001,west coast,evening,1.0,1.0,7,12,night owl,frisbee,5,senior
607,608,78.74,west coast,noon,1.0,1.0,8,12,night owl,frisbee,5,senior
607,608,79.74,west coast,noon,0.96,1.0,9,12,night owl,frisbee,5,senior
607,608,68.14,west coast,noon,1.0,0.87,9,12,night owl,frisbee,5,senior
607,608,78.34,west coast,noon,0.87,1.0,10,10,night owl,frisbee,5,senior
607,608,84.10000000000001,west coast,noon,0.77,1.0,10,11,night owl,frisbee,5,senior
607,608,55.68,west coast,noon,0.5,0.88,10,11,night owl,frisbee,5,senior
607,608,35.56,west coast,noon,0.0,0.91,10,11,night owl,frisbee,5,senior
607,608,42.07,west coast,noon,0.0,0.63,10,9,night owl,frisbee,5,senior
