,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
475,476,0.0,west coast,morning,0.38,0.42,1,0,night owl,football,4,junior
475,476,21.65,west coast,morning,0.45,0.75,0,0,night owl,football,4,junior
475,476,36.1,west coast,noon,0.65,0.8,0,1,night owl,football,4,junior
475,476,22.61,west coast,evening,0.11,0.49,0,1,night owl,football,4,junior
475,476,22.19,west coast,evening,0.32,0.36,1,0,night owl,football,4,junior
475,476,15.24,west coast,noon,0.49,0.29,1,0,night owl,football,4,junior
475,476,0.0,west coast,noon,0.14,0.31,1,0,night owl,football,4,junior
475,476,7.13,west coast,noon,0.02,0.36,1,0,night owl,football,4,junior
475,476,16.580000000000002,west coast,evening,0.06,0.58,4,1,night owl,football,4,junior
475,476,21.05,west coast,noon,0.2,0.35,5,2,night owl,football,4,junior
