,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
743,744,63.92,west coast,evening,0.72,0.87,5,7,night owl,basketball,4,sophomore
743,744,56.85,west coast,noon,1.0,0.86,5,6,night owl,basketball,4,sophomore
743,744,74.06,west coast,noon,0.98,1.0,5,7,night owl,basketball,4,sophomore
743,744,68.21000000000001,west coast,noon,1.0,0.93,6,7,night owl,basketball,4,sophomore
743,744,60.25,west coast,noon,0.87,0.68,8,6,night owl,basketball,4,sophomore
743,744,68.65,west coast,noon,1.0,0.89,7,7,night owl,basketball,4,sophomore
743,744,81.65,west coast,noon,1.0,1.0,8,6,night owl,basketball,4,sophomore
743,744,74.42,west coast,noon,1.0,0.93,8,7,night owl,basketball,4,sophomore
743,744,79.46000000000001,west coast,evening,1.0,0.8,9,6,night owl,basketball,4,sophomore
743,744,60.22,west coast,evening,1.0,0.46,7,8,night owl,basketball,4,sophomore
