,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
393,394,30.34,west coast,noon,0.4,0.21,6,8,night owl,football,4,sophomore
393,394,56.27,west coast,evening,0.85,0.56,7,7,night owl,football,4,sophomore
393,394,49.58,west coast,noon,0.85,0.48,8,8,night owl,football,4,sophomore
393,394,51.54,west coast,noon,1.0,0.75,7,7,night owl,football,4,sophomore
393,394,31.9,west coast,noon,0.89,0.24,7,5,night owl,football,4,sophomore
393,394,35.160000000000004,west coast,evening,0.73,0.0,6,6,night owl,football,4,sophomore
393,394,20.59,west coast,noon,0.78,0.06,7,8,night owl,football,4,sophomore
393,394,32.34,west coast,noon,0.9,0.25,6,9,night owl,football,4,junior
393,394,16.98,west coast,noon,0.74,0.0,6,8,night owl,football,4,junior
393,394,37.95,west coast,noon,0.6900000000000001,0.2,5,8,night owl,football,4,junior
