,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
275,276,20.52,east coast,evening,0.21,0.64,2,5,night owl,table tennis,2,junior
275,276,6.2,east coast,noon,0.0,0.02,4,3,night owl,table tennis,2,junior
275,276,28.46,east coast,noon,0.05,0.06,5,4,night owl,table tennis,2,junior
275,276,22.7,east coast,noon,0.0,0.0,5,4,night owl,table tennis,2,junior
275,276,0.0,east coast,noon,0.12,0.0,5,4,night owl,table tennis,2,junior
275,276,10.15,west coast,evening,0.0,0.03,4,4,night owl,table tennis,2,junior
275,276,7.09,west coast,noon,0.0,0.04,2,3,night owl,table tennis,2,junior
275,276,31.42,west coast,noon,0.1,0.02,2,3,night owl,table tennis,2,junior
275,276,22.8,west coast,morning,0.21,0.0,3,4,night owl,table tennis,2,junior
275,276,7.56,west coast,morning,0.59,0.0,4,3,night owl,table tennis,2,junior
