,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
454,455,36.28,west coast,evening,0.44,0.52,5,8,night owl,table tennis,5,sophomore
454,455,0.0,west coast,noon,0.33,0.12,4,9,night owl,table tennis,5,sophomore
454,455,33.15,west coast,noon,0.97,0.22,3,8,night owl,table tennis,5,sophomore
454,455,28.8,west coast,noon,0.91,0.0,4,9,night owl,table tennis,5,sophomore
454,455,25.33,west coast,noon,0.86,0.0,5,10,night owl,table tennis,5,sophomore
454,455,34.01,west coast,morning,0.84,0.0,5,10,night owl,table tennis,5,sophomore
454,455,33.67,west coast,noon,0.97,0.0,5,10,night owl,table tennis,5,sophomore
454,455,30.17,west coast,noon,1.0,0.0,5,8,night owl,table tennis,5,sophomore
454,455,38.21,west coast,evening,1.0,0.16,5,8,night owl,table tennis,5,sophomore
454,455,19.34,west coast,noon,1.0,0.21,5,9,night owl,table tennis,5,sophomore
