,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
891,892,27.53,west coast,evening,0.48,0.1,6,3,early bird,baseball,3,junior
891,892,34.910000000000004,west coast,noon,0.67,0.41,6,4,early bird,baseball,3,junior
891,892,34.94,west coast,noon,0.46,0.67,8,3,early bird,baseball,3,junior
891,892,40.66,west coast,noon,0.63,0.44,6,3,early bird,baseball,3,junior
891,892,56.13,west coast,noon,1.0,0.71,7,3,early bird,baseball,3,junior
891,892,54.21,west coast,noon,0.86,0.81,5,4,early bird,baseball,3,junior
891,892,59.9,west coast,noon,1.0,0.63,6,5,early bird,baseball,3,junior
891,892,60.6,west coast,morning,0.92,0.36,7,3,early bird,baseball,3,junior
891,892,36.11,west coast,noon,0.8300000000000001,0.17,6,3,early bird,baseball,3,junior
891,892,37.73,west coast,noon,0.7000000000000001,0.0,6,4,early bird,baseball,3,junior
