,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
716,717,74.77,west coast,evening,0.8,0.92,8,9,night owl,frisbee,3,senior
716,717,78.93,west coast,evening,0.88,1.0,6,9,night owl,frisbee,3,senior
716,717,73.43,west coast,noon,0.86,1.0,5,11,night owl,frisbee,3,senior
716,717,62.01,west coast,noon,0.77,0.92,4,11,night owl,frisbee,3,senior
716,717,85.66,west coast,evening,1.0,1.0,3,12,night owl,frisbee,3,senior
716,717,67.41,west coast,noon,0.9,0.98,2,11,night owl,frisbee,3,senior
716,717,64.47,west coast,noon,1.0,0.94,3,11,night owl,frisbee,3,senior
716,717,48.01,west coast,noon,0.94,0.8200000000000001,2,10,night owl,frisbee,3,senior
716,717,43.32,west coast,noon,1.0,0.37,2,9,night owl,frisbee,3,senior
716,717,28.84,west coast,noon,1.0,0.03,2,9,night owl,frisbee,3,senior
