,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
926,927,35.7,west coast,evening,0.8300000000000001,0.08,9,5,early bird,table tennis,6,frosh
926,927,37.83,west coast,evening,0.91,0.36,9,3,early bird,table tennis,6,frosh
926,927,77.05,west coast,noon,1.0,1.0,9,3,early bird,table tennis,6,frosh
926,927,58.01,west coast,noon,1.0,0.93,9,3,early bird,table tennis,6,frosh
926,927,73.04,west coast,noon,1.0,1.0,8,4,early bird,table tennis,6,frosh
926,927,63.09,west coast,noon,0.96,0.88,10,5,early bird,table tennis,6,frosh
926,927,47.85,west coast,noon,0.96,0.46,10,7,early bird,table tennis,6,frosh
926,927,52.13,west coast,noon,1.0,0.37,8,7,early bird,table tennis,6,frosh
926,927,45.02,west coast,evening,1.0,0.39,9,8,early bird,table tennis,6,frosh
926,927,52.620000000000005,west coast,noon,0.98,0.68,9,9,early bird,table tennis,6,frosh
