,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
970,971,77.03,west coast,evening,0.71,0.87,8,5,night owl,frisbee,3,senior
970,971,62.41,west coast,noon,1.0,0.68,9,6,night owl,frisbee,3,senior
970,971,86.7,west coast,noon,1.0,1.0,9,7,night owl,frisbee,3,senior
970,971,72.93,west coast,noon,0.96,0.87,9,8,night owl,frisbee,3,senior
970,971,88.57000000000001,west coast,noon,0.96,1.0,9,8,night owl,frisbee,3,senior
970,971,83.64,west coast,noon,0.97,1.0,9,6,night owl,frisbee,3,senior
970,971,80.96000000000001,west coast,noon,1.0,1.0,8,5,night owl,frisbee,3,senior
970,971,69.29,west coast,morning,0.91,0.97,7,6,night owl,frisbee,3,senior
970,971,60.67,west coast,noon,0.8200000000000001,0.96,5,5,night owl,frisbee,3,senior
970,971,46.82,west coast,noon,0.78,0.86,5,4,night owl,frisbee,3,senior
