,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
547,548,37.32,west coast,evening,0.32,0.81,7,10,night owl,martial arts,2,junior
547,548,56.120000000000005,west coast,noon,0.86,0.47,6,10,night owl,martial arts,2,junior
547,548,52.38,west coast,evening,0.46,0.45,8,10,night owl,martial arts,2,junior
547,548,55.96,west coast,noon,0.42,0.76,9,9,night owl,martial arts,2,junior
547,548,45.21,west coast,noon,0.28,0.39,9,10,night owl,martial arts,2,junior
547,548,25.16,west coast,noon,0.37,0.1,7,11,night owl,martial arts,2,junior
547,548,45.09,west coast,noon,0.18,0.15,7,11,night owl,martial arts,2,junior
547,548,48.33,west coast,morning,0.31,0.26,8,12,night owl,martial arts,2,junior
547,548,55.43,west coast,noon,0.64,0.72,9,12,night owl,martial arts,2,junior
547,548,75.57000000000001,west coast,noon,0.58,1.0,10,11,night owl,martial arts,2,junior
