,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
585,586,21.89,west coast,noon,0.33,0.84,4,9,night owl,curling,2,senior
585,586,27.07,west coast,noon,0.21,1.0,5,7,night owl,curling,2,senior
585,586,45.62,west coast,noon,0.2,1.0,6,8,night owl,curling,2,senior
585,586,37.47,west coast,noon,0.08,0.93,6,7,night owl,curling,2,senior
585,586,52.94,west coast,noon,0.07,0.68,7,7,night owl,curling,2,senior
585,586,29.83,west coast,noon,0.32,0.23,7,8,night owl,curling,2,senior
585,586,6.140000000000001,west coast,morning,0.2,0.06,6,9,night owl,curling,2,senior
585,586,14.82,west coast,noon,0.48,0.0,5,8,night owl,curling,2,senior
585,586,19.67,west coast,morning,0.2,0.08,5,8,night owl,curling,2,senior
585,586,34.88,west coast,noon,0.0,0.19,4,8,night owl,curling,2,senior
