,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
928,929,54.82,west coast,evening,0.71,0.43,8,7,night owl,football,3,sophomore
928,929,41.68,west coast,evening,0.41,0.09,8,6,night owl,football,3,junior
928,929,28.68,west coast,noon,0.0,0.16,8,6,night owl,football,3,junior
928,929,17.56,west coast,noon,0.29,0.0,7,5,night owl,football,3,junior
928,929,31.48,west coast,noon,0.0,0.01,7,3,night owl,football,3,junior
928,929,14.31,west coast,noon,0.14,0.19,7,4,night owl,football,3,junior
928,929,17.150000000000002,west coast,noon,0.02,0.0,6,4,night owl,football,3,junior
928,929,25.94,west coast,noon,0.0,0.04,5,4,night owl,football,3,junior
928,929,26.8,west coast,evening,0.0,0.13,5,5,night owl,football,3,junior
928,929,15.33,west coast,noon,0.0,0.19,4,3,night owl,football,3,junior
