,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
995,996,44.65,west coast,noon,0.35,0.81,2,10,night owl,martial arts,3,junior
995,996,39.05,west coast,noon,0.06,0.77,1,10,night owl,martial arts,3,junior
995,996,12.62,west coast,noon,0.03,0.77,1,12,night owl,martial arts,3,senior
995,996,13.99,west coast,noon,0.0,0.89,1,12,night owl,martial arts,3,senior
995,996,28.63,west coast,noon,0.0,0.68,2,9,night owl,martial arts,3,senior
995,996,16.97,west coast,noon,0.0,0.32,4,10,night owl,martial arts,3,senior
995,996,37.09,west coast,noon,0.0,0.86,2,9,night owl,martial arts,3,senior
995,996,50.45,west coast,noon,0.0,1.0,2,8,night owl,martial arts,3,senior
995,996,43.7,west coast,noon,0.0,1.0,2,7,night owl,martial arts,3,senior
995,996,24.93,west coast,noon,0.0,1.0,1,5,night owl,martial arts,3,senior
