,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
837,838,55.26,west coast,morning,0.54,0.58,7,4,night owl,basketball,3,sophomore
837,838,38.01,west coast,noon,0.55,0.63,5,4,night owl,basketball,3,sophomore
837,838,45.53,west coast,noon,0.81,0.52,5,2,night owl,basketball,3,sophomore
837,838,32.53,west coast,noon,1.0,0.0,7,2,night owl,basketball,3,sophomore
837,838,31.47,west coast,noon,0.78,0.14,6,1,night owl,basketball,3,sophomore
837,838,17.13,west coast,noon,0.4,0.4,6,0,night owl,basketball,3,sophomore
837,838,34.6,west coast,noon,0.42,0.45,6,0,night owl,basketball,3,sophomore
837,838,34.1,west coast,noon,0.5,0.64,6,0,night owl,basketball,3,junior
837,838,68.86,west coast,noon,0.86,1.0,5,0,night owl,basketball,3,junior
837,838,51.89,west coast,noon,0.85,0.86,5,0,night owl,basketball,3,junior
