,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
863,864,71.9,west coast,evening,0.8200000000000001,0.87,7,7,night owl,frisbee,4,junior
863,864,52.24,west coast,morning,0.93,0.6,7,8,night owl,frisbee,4,junior
863,864,69.82000000000001,west coast,noon,1.0,1.0,6,8,night owl,frisbee,4,junior
863,864,71.27,west coast,evening,0.97,0.92,6,8,night owl,frisbee,4,junior
863,864,79.11,west coast,noon,1.0,1.0,6,11,night owl,frisbee,4,junior
863,864,69.9,west coast,noon,0.98,1.0,7,12,night owl,frisbee,4,junior
863,864,75.82000000000001,west coast,noon,0.93,0.99,7,10,night owl,frisbee,4,junior
863,864,68.34,west coast,noon,1.0,0.93,8,9,night owl,frisbee,4,junior
863,864,67.05,west coast,morning,0.87,0.9,7,8,night owl,frisbee,4,junior
863,864,71.84,west coast,evening,0.84,0.84,7,9,night owl,frisbee,4,junior
