,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
30,31,67.7,east coast,noon,0.96,0.97,6,10,night owl,curling,4,senior
30,31,58.94,east coast,noon,0.76,0.92,7,10,night owl,curling,4,senior
30,31,61.97,east coast,noon,0.81,0.8,7,11,night owl,curling,4,senior
30,31,59.19,east coast,evening,1.0,0.65,7,10,night owl,curling,4,senior
30,31,55.48,east coast,noon,1.0,0.71,7,10,night owl,curling,4,senior
30,31,53.2,west coast,evening,0.85,0.61,7,11,night owl,curling,4,senior
30,31,36.66,west coast,morning,0.72,0.8200000000000001,5,10,night owl,curling,4,senior
30,31,45.0,west coast,noon,1.0,0.64,5,10,night owl,curling,4,senior
30,31,52.26,west coast,evening,0.87,0.51,4,12,night owl,curling,4,senior
30,31,32.71,west coast,evening,1.0,0.05,4,12,night owl,curling,4,senior
