,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
758,759,25.02,west coast,evening,0.2,0.06,6,3,night owl,football,3,sophomore
758,759,11.29,west coast,noon,0.25,0.24,5,3,night owl,football,3,sophomore
758,759,8.64,west coast,noon,0.31,0.11,5,3,night owl,football,3,junior
758,759,3.65,west coast,noon,0.22,0.0,5,2,night owl,football,3,junior
758,759,13.35,west coast,evening,0.15,0.0,5,1,night owl,football,3,junior
758,759,0.0,west coast,noon,0.02,0.0,6,2,night owl,football,3,junior
758,759,0.0,west coast,noon,0.15,0.03,6,3,night owl,football,3,junior
758,759,14.36,west coast,morning,0.12,0.0,4,1,night owl,football,3,junior
758,759,37.86,west coast,noon,0.47,0.0,4,1,night owl,football,3,junior
758,759,30.18,west coast,evening,0.98,0.04,3,0,night owl,football,3,junior
