,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
774,775,3.56,west coast,evening,0.22,0.02,4,0,night owl,baseball,4,frosh
774,775,7.27,west coast,noon,0.09,0.14,3,1,night owl,baseball,4,frosh
774,775,0.0,west coast,noon,0.12,0.08,1,2,night owl,baseball,4,frosh
774,775,41.46,west coast,morning,0.51,0.0,0,2,night owl,baseball,4,sophomore
774,775,19.2,west coast,evening,0.41,0.12,2,1,night owl,baseball,4,sophomore
774,775,0.0,west coast,morning,0.48,0.0,1,2,night owl,baseball,4,sophomore
774,775,16.04,west coast,noon,1.0,0.01,2,5,night owl,baseball,4,sophomore
774,775,13.47,west coast,noon,0.77,0.27,0,3,night owl,baseball,4,sophomore
774,775,12.28,west coast,noon,0.65,0.11,0,2,night owl,baseball,4,sophomore
774,775,25.87,west coast,noon,0.6900000000000001,0.29,0,2,night owl,baseball,4,sophomore
