,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
787,788,55.08,west coast,evening,0.65,0.09,7,3,night owl,football,4,frosh
787,788,30.16,west coast,evening,0.06,0.0,7,3,night owl,football,4,frosh
787,788,35.37,west coast,noon,0.0,0.0,8,1,night owl,football,4,frosh
787,788,15.07,west coast,evening,0.0,0.0,6,0,night owl,football,4,frosh
787,788,24.38,west coast,noon,0.09,0.0,6,2,night owl,football,4,frosh
787,788,3.5500000000000003,west coast,evening,0.07,0.0,5,1,night owl,football,4,frosh
787,788,0.0,west coast,noon,0.0,0.0,5,2,night owl,football,4,frosh
787,788,26.38,west coast,noon,0.0,0.0,5,2,night owl,football,4,frosh
787,788,4.43,west coast,morning,0.0,0.0,4,2,night owl,football,4,frosh
787,788,27.33,west coast,noon,0.0,0.0,3,3,night owl,football,4,frosh
