,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
810,811,0.0,west coast,noon,0.27,0.03,5,6,night owl,baseball,5,frosh
810,811,16.43,west coast,noon,0.2,0.02,5,5,night owl,baseball,5,frosh
810,811,17.77,west coast,noon,0.42,0.0,5,4,night owl,baseball,5,frosh
810,811,0.0,west coast,noon,0.53,0.0,3,3,night owl,baseball,5,frosh
810,811,20.55,west coast,noon,0.47,0.0,2,3,night owl,baseball,5,frosh
810,811,19.21,west coast,noon,0.7000000000000001,0.0,2,1,night owl,baseball,5,frosh
810,811,39.58,west coast,morning,1.0,0.0,1,1,night owl,baseball,5,frosh
810,811,43.22,west coast,noon,1.0,0.0,1,3,night owl,baseball,5,frosh
810,811,25.06,west coast,morning,0.92,0.0,2,2,night owl,baseball,5,frosh
810,811,19.01,west coast,noon,0.5700000000000001,0.02,2,2,night owl,baseball,5,frosh
