,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
272,273,37.99,east coast,evening,0.98,0.3,10,4,night owl,baseball,6,sophomore
272,273,43.94,east coast,noon,0.87,0.18,10,4,night owl,baseball,6,sophomore
272,273,43.12,east coast,noon,0.79,0.0,10,4,night owl,baseball,6,sophomore
272,273,39.25,east coast,noon,0.88,0.0,10,5,night owl,baseball,6,sophomore
272,273,40.93,east coast,noon,0.78,0.01,10,4,night owl,baseball,6,sophomore
272,273,34.27,west coast,evening,0.9,0.14,10,2,night owl,baseball,6,sophomore
272,273,48.25,west coast,noon,0.55,0.6900000000000001,10,2,night owl,baseball,6,sophomore
272,273,59.620000000000005,west coast,noon,0.92,0.64,10,2,night owl,baseball,6,sophomore
272,273,54.92,west coast,morning,1.0,0.48,10,1,night owl,baseball,6,sophomore
272,273,42.37,west coast,morning,0.85,0.59,9,1,night owl,baseball,6,sophomore
