,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
348,349,60.83,west coast,evening,0.78,0.85,8,3,early bird,basketball,3,junior
348,349,44.12,west coast,noon,0.4,0.84,7,3,early bird,basketball,3,junior
348,349,53.35,west coast,noon,0.85,0.59,8,3,early bird,basketball,3,junior
348,349,54.39,west coast,evening,0.79,0.48,9,1,early bird,basketball,3,junior
348,349,51.85,west coast,noon,1.0,0.54,9,1,early bird,basketball,3,junior
348,349,79.0,west coast,noon,1.0,1.0,9,0,early bird,basketball,3,junior
348,349,76.66,west coast,noon,1.0,1.0,9,0,early bird,basketball,3,junior
348,349,72.28,west coast,evening,1.0,0.95,9,1,early bird,basketball,3,senior
348,349,74.05,west coast,noon,1.0,1.0,9,0,early bird,basketball,3,senior
348,349,74.38,west coast,noon,1.0,0.93,9,0,early bird,basketball,3,senior
