,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
41,42,48.61,east coast,evening,0.88,0.39,7,2,night owl,curling,5,sophomore
41,42,5.04,east coast,noon,0.7000000000000001,0.25,4,3,night owl,curling,5,sophomore
41,42,37.19,east coast,evening,0.59,0.56,5,3,night owl,curling,5,sophomore
41,42,40.49,east coast,noon,0.93,0.75,5,2,night owl,curling,5,sophomore
41,42,49.31,east coast,noon,0.77,1.0,4,3,night owl,curling,5,junior
41,42,45.12,west coast,noon,0.52,1.0,3,3,night owl,curling,5,junior
41,42,22.9,west coast,noon,0.0,0.86,4,4,night owl,curling,5,junior
41,42,31.28,west coast,noon,0.0,1.0,4,4,night owl,curling,5,junior
41,42,45.07,west coast,noon,0.13,1.0,3,5,night owl,curling,5,junior
41,42,23.67,west coast,noon,0.0,0.97,2,5,night owl,curling,5,junior
