,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
445,446,41.55,west coast,evening,0.6900000000000001,0.61,2,0,night owl,football,6,sophomore
445,446,47.24,west coast,evening,0.73,0.73,1,0,night owl,football,6,sophomore
445,446,43.73,west coast,noon,0.76,0.99,1,0,night owl,football,6,sophomore
445,446,37.1,west coast,noon,0.35,1.0,0,0,night owl,football,6,sophomore
445,446,27.02,west coast,morning,0.37,1.0,1,0,night owl,football,6,sophomore
445,446,27.53,west coast,noon,0.48,0.99,3,1,night owl,football,6,sophomore
445,446,50.06,west coast,noon,0.87,1.0,2,0,night owl,football,6,sophomore
445,446,49.97,west coast,evening,0.66,1.0,3,1,night owl,football,6,sophomore
445,446,63.51,west coast,noon,0.7000000000000001,1.0,5,2,night owl,football,6,sophomore
445,446,30.78,west coast,noon,0.35,0.97,4,2,night owl,football,6,sophomore
