,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
178,179,15.53,east coast,evening,0.01,0.37,0,6,night owl,table tennis,3,junior
178,179,41.22,east coast,noon,0.11,0.6,0,7,night owl,table tennis,3,junior
178,179,24.16,east coast,noon,0.26,0.79,0,7,night owl,table tennis,3,junior
178,179,6.4,east coast,noon,0.3,0.53,0,9,night owl,table tennis,3,junior
178,179,30.54,east coast,noon,0.0,0.17,1,8,night owl,table tennis,3,junior
178,179,44.54,west coast,morning,0.0,0.12,0,9,night owl,table tennis,3,junior
178,179,2.87,west coast,noon,0.0,0.32,0,9,night owl,table tennis,3,junior
178,179,20.31,west coast,noon,0.0,0.12,0,9,night owl,table tennis,3,junior
178,179,4.8,west coast,noon,0.04,0.58,0,7,night owl,table tennis,3,junior
178,179,0.0,west coast,noon,0.09,0.34,1,8,night owl,table tennis,3,junior
