,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
456,457,42.26,west coast,evening,0.4,0.74,5,6,night owl,martial arts,2,sophomore
456,457,28.34,west coast,noon,0.16,1.0,6,7,night owl,martial arts,2,sophomore
456,457,45.21,west coast,noon,0.3,0.89,7,8,night owl,martial arts,2,sophomore
456,457,34.160000000000004,west coast,noon,0.18,0.78,8,8,night owl,martial arts,2,sophomore
456,457,48.09,west coast,noon,0.38,0.88,9,7,night owl,martial arts,2,sophomore
456,457,50.82,west coast,morning,0.06,0.98,9,7,night owl,martial arts,2,sophomore
456,457,47.89,west coast,noon,0.0,1.0,8,8,night owl,martial arts,2,sophomore
456,457,38.36,west coast,noon,0.0,0.91,7,8,night owl,martial arts,2,sophomore
456,457,33.2,west coast,evening,0.0,0.86,6,8,night owl,martial arts,2,sophomore
456,457,17.990000000000002,west coast,noon,0.1,0.7000000000000001,7,9,night owl,martial arts,2,sophomore
